"codigo";"nome";"codigo_materia";"ano_materia";"tipo_materia";"partido"
"4981";"Acir Gurgacz";"133980";"2018";"RQN";"PDT"
"4981";"Acir Gurgacz";"134126";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"134062";"2018";"RQS";"PDT"
"4981";"Acir Gurgacz";"133945";"2018";"RQS";"PDT"
"4981";"Acir Gurgacz";"133933";"2018";"PEC";"PDT"
"4981";"Acir Gurgacz";"133882";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"133881";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"133880";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"133710";"2018";"RQJ";"PDT"
"4981";"Acir Gurgacz";"133707";"2018";"RQJ";"PDT"
"4981";"Acir Gurgacz";"133644";"2018";"PRS";"PDT"
"4981";"Acir Gurgacz";"133598";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"133596";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"133557";"2018";"PEC";"PDT"
"4981";"Acir Gurgacz";"133391";"2018";"PEC";"PDT"
"4981";"Acir Gurgacz";"133305";"2018";"RQS";"PDT"
"4981";"Acir Gurgacz";"133304";"2018";"PEC";"PDT"
"4981";"Acir Gurgacz";"133303";"2018";"PEC";"PDT"
"4981";"Acir Gurgacz";"133268";"2018";"PDS";"PDT"
"4981";"Acir Gurgacz";"133243";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"132865";"2018";"PLS";"PDT"
"4981";"Acir Gurgacz";"132640";"2018";"PDS";"PDT"
"4981";"Acir Gurgacz";"132583";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"132503";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"132337";"2018";"RQS";"PDT"
"4981";"Acir Gurgacz";"132244";"2018";"RQI";"PDT"
"4981";"Acir Gurgacz";"132119";"2018";"RQS";"PDT"
"4981";"Acir Gurgacz";"132049";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131958";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131919";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"131763";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131679";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"131638";"2017";"RQE";"PDT"
"4981";"Acir Gurgacz";"131635";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131631";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131536";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131340";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131332";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"131325";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131324";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131293";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"131263";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"131262";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"131237";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131236";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"131098";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"131097";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"131089";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130995";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"130952";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"130924";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130923";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130919";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130877";"2017";"RDR";"PDT"
"4981";"Acir Gurgacz";"130695";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"130672";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130413";"2017";"OFS";"PDT"
"4981";"Acir Gurgacz";"130373";"2017";"RRA";"PDT"
"4981";"Acir Gurgacz";"130364";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"130315";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"130219";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"130036";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"130019";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129913";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129887";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"129786";"2017";"RTG";"PDT"
"4981";"Acir Gurgacz";"129778";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"129772";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129744";"2017";"RRE";"PDT"
"4981";"Acir Gurgacz";"129623";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"129576";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129566";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"129388";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"129370";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"129309";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129308";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129219";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"129186";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"129063";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"128921";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"128806";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"128623";"2017";"RQS";"PDT"
"4981";"Acir Gurgacz";"128622";"2017";"PEC";"PDT"
"4981";"Acir Gurgacz";"128518";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"128467";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"128463";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"128318";"2017";"RQI";"PDT"
"4981";"Acir Gurgacz";"101809";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"101814";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102074";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102097";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102119";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102239";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102531";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102609";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102752";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"103003";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"103393";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"103942";"2011";"RQJ";"PDT"
"4981";"Acir Gurgacz";"103947";"2011";"RQJ";"PDT"
"4981";"Acir Gurgacz";"104156";"2012";"RQI";"PDT"
"4981";"Acir Gurgacz";"105002";"2012";"RQI";"PDT"
"4981";"Acir Gurgacz";"111337";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111349";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111351";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111549";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111734";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111809";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111810";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111890";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111933";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111935";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"112151";"2013";"RQE";"PDT"
"4981";"Acir Gurgacz";"112246";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"112248";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"112731";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"112732";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"113061";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"113296";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"113504";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114147";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114148";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114545";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114871";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114872";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"114896";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"115081";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"115527";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"115654";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"116437";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"117045";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"117046";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"117953";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"117954";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"120053";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"120058";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"120986";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"122248";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"122708";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"123010";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"123443";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"123523";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"123602";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"123717";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"123718";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"123840";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"124504";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"124505";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"124835";"2016";"RRA";"PDT"
"4981";"Acir Gurgacz";"124847";"2016";"RQI";"PDT"
"4981";"Acir Gurgacz";"125128";"2016";"RQI";"PDT"
"4981";"Acir Gurgacz";"125218";"2016";"RAS";"PDT"
"4981";"Acir Gurgacz";"125624";"2016";"RQJ";"PDT"
"4981";"Acir Gurgacz";"126589";"2016";"RQJ";"PDT"
"4981";"Acir Gurgacz";"95569";"2010";"RQS";"PDT"
"4981";"Acir Gurgacz";"97872";"2010";"RQS";"PDT"
"4981";"Acir Gurgacz";"98738";"2010";"RQS";"PDT"
"4981";"Acir Gurgacz";"99567";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99586";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99587";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99588";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99589";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99590";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99591";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99592";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99623";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99624";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99677";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99679";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99680";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"99938";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"100480";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"100481";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"100482";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"100578";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"100579";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"104482";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104568";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104596";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104652";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104699";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104705";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"104829";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"105230";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"105472";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"105987";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"106256";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"106261";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"109548";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"110491";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"111356";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"111766";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"113760";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"114503";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"114735";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"115826";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"116091";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"116392";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"116837";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"118132";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"118569";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"118851";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"119464";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"119651";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119659";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119682";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119688";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119718";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119753";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119762";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119778";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119789";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119901";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119921";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119922";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119932";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119938";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119941";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"119945";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120072";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120336";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120380";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120417";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120490";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120540";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120636";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"121656";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122070";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122138";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122770";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122999";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"126862";"2016";"RQS";"PDT"
"4981";"Acir Gurgacz";"126864";"2016";"RQS";"PDT"
"4981";"Acir Gurgacz";"112458";"2013";"R.S";"PDT"
"4981";"Acir Gurgacz";"121584";"2015";"R.S";"PDT"
"4981";"Acir Gurgacz";"123301";"2015";"R.S";"PDT"
"4981";"Acir Gurgacz";"123900";"2015";"R.S";"PDT"
"4981";"Acir Gurgacz";"124350";"2015";"R.S";"PDT"
"4981";"Acir Gurgacz";"95899";"2010";"PEC";"PDT"
"4981";"Acir Gurgacz";"98609";"2010";"PEC";"PDT"
"4981";"Acir Gurgacz";"98633";"2010";"PEC";"PDT"
"4981";"Acir Gurgacz";"101484";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"102933";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103010";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103119";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103473";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103510";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103580";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103853";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"103855";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"104683";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"105289";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"106197";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"109276";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"109736";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"109901";"2012";"PEC";"PDT"
"4981";"Acir Gurgacz";"110467";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"111574";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"111764";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"112262";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"112844";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"113087";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"113546";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"113574";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"115294";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"115466";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"116106";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"117913";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"118712";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"120915";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"121071";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"121821";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"122324";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"122734";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"123417";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"124331";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"126473";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"98788";"2010";"PRS";"PDT"
"4981";"Acir Gurgacz";"115907";"2013";"PDS";"PDT"
"4981";"Acir Gurgacz";"117461";"2014";"PRS";"PDT"
"4981";"Acir Gurgacz";"95562";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"95652";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"96905";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"97407";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"97502";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"97670";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"97868";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"98019";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"99482";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99916";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99957";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"100205";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"112426";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"113336";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"114506";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"114514";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"114537";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"114712";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"119358";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"120647";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"122555";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"101837";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101920";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101921";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101927";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101994";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101997";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"101999";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"102094";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"102095";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"104134";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"104135";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"104136";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"104137";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"104590";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"104591";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105130";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105131";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105134";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105136";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105254";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105342";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"105343";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"106073";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"106253";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"108475";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"109449";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"109450";"2012";"RRA";"PDT"
"4981";"Acir Gurgacz";"111021";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111084";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111142";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111145";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111344";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"111534";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111547";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111613";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111616";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111620";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111733";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111735";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111737";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111846";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111899";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111905";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111906";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111930";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111932";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"111934";"2011";"RRA";"PDT"
"4981";"Acir Gurgacz";"112447";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"112448";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"112730";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"113064";"2013";"RRA";"PDT"
"4981";"Acir Gurgacz";"116058";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"116822";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"117952";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"120324";"2015";"RRA";"PDT"
"4981";"Acir Gurgacz";"124704";"2016";"RRA";"PDT"
"4981";"Acir Gurgacz";"124834";"2016";"RRA";"PDT"
"4981";"Acir Gurgacz";"112559";"2013";"RQI";"PDT"
"4981";"Acir Gurgacz";"115165";"2013";"RQI";"PDT"
"4981";"Acir Gurgacz";"121257";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"123601";"2015";"RQI";"PDT"
"4981";"Acir Gurgacz";"126293";"2016";"RQI";"PDT"
"4981";"Acir Gurgacz";"126464";"2016";"RQI";"PDT"
"4981";"Acir Gurgacz";"105417";"2012";"RQE";"PDT"
"4981";"Acir Gurgacz";"122150";"2015";"RQE";"PDT"
"4981";"Acir Gurgacz";"101635";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"101966";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102143";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"102735";"2011";"RMA";"PDT"
"4981";"Acir Gurgacz";"115719";"2013";"RMA";"PDT"
"4981";"Acir Gurgacz";"102225";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102236";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102237";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102238";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102249";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102250";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102252";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102532";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102671";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102748";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102749";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"102934";"2011";"RCT";"PDT"
"4981";"Acir Gurgacz";"99450";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"102479";"2011";"RQS";"PDT"
"4981";"Acir Gurgacz";"104054";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"105756";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"106050";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"109205";"2012";"RQS";"PDT"
"4981";"Acir Gurgacz";"110455";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"112084";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"113953";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"114123";"2013";"RQS";"PDT"
"4981";"Acir Gurgacz";"116360";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"117878";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"118358";"2014";"RQS";"PDT"
"4981";"Acir Gurgacz";"120032";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120937";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"120962";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"121041";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"121857";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"121966";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122808";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"122966";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"123023";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"123477";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"123483";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"124072";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"124180";"2015";"RQS";"PDT"
"4981";"Acir Gurgacz";"124783";"2016";"RQS";"PDT"
